City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Haines Junction,CA,2021-10-15 03:56:00,60.7522,-137.5108,33.75,69,70,5.75
296,Cherskiy,RU,2021-10-15 03:56:00,68.75,161.3,11.73,96,99,5.12
297,Turukhansk,RU,2021-10-15 03:56:00,65.8167,87.9833,35.67,100,100,17.13
298,Houma,US,2021-10-15 03:56:01,29.5958,-90.7195,79.0,90,100,4.56
299,Srandakan,ID,2021-10-15 03:56:01,-7.9386,110.2506,83.5,61,96,10.11
300,Tual,ID,2021-10-15 03:56:02,-5.6667,132.75,84.06,76,46,12.17
301,Masuguru,TZ,2021-10-15 03:56:03,-11.3667,38.4167,73.53,78,6,4.38
302,Kutum,SD,2021-10-15 03:56:03,14.2,24.6667,73.33,63,88,7.78
303,Juegang,CN,2021-10-15 03:56:04,32.3174,121.1855,78.91,88,100,16.55
304,Campobello Di Mazara,IT,2021-10-15 03:56:04,37.6358,12.7443,61.56,72,3,13.91
305,Kaitangata,NZ,2021-10-15 03:56:04,-46.2817,169.8464,56.62,54,29,4.83
306,Margate,GB,2021-10-15 03:56:05,51.3813,1.3862,55.11,82,100,1.99
307,Trelew,AR,2021-10-15 03:53:04,-43.249,-65.3051,51.64,29,54,21.56
308,La Ronge,CA,2021-10-15 03:56:06,55.1001,-105.2842,39.45,87,75,3.44
309,Muri,IN,2021-10-15 03:56:06,23.3667,85.8667,85.23,66,90,5.79
310,Yulara,AU,2021-10-15 03:56:06,-25.2406,130.9889,73.24,18,0,4.61
311,Waterloo,CA,2021-10-15 03:56:07,43.4668,-80.5164,67.87,97,90,7.0
312,Grande Prairie,CA,2021-10-15 03:51:18,55.1667,-118.8027,37.58,65,40,6.91
313,Port Shepstone,ZA,2021-10-15 03:56:08,-30.7414,30.455,65.46,76,69,1.68
314,Katobu,ID,2021-10-15 03:56:08,-4.9408,122.5276,89.26,59,100,3.87
315,Dakar,SN,2021-10-15 03:52:03,14.6937,-17.4441,80.73,83,75,11.5
316,Henties Bay,NA,2021-10-15 03:56:09,-22.116,14.2845,57.85,93,8,9.33
317,Belmonte,BR,2021-10-15 03:56:09,-15.8631,-38.8828,75.7,93,15,5.14
318,Kavaratti,IN,2021-10-15 03:56:10,10.5669,72.642,82.69,81,98,6.58
319,Chhuikhadan,IN,2021-10-15 03:56:10,21.5333,80.9833,79.65,68,81,8.61
320,Pevek,RU,2021-10-15 03:54:24,69.7008,170.3133,19.99,93,100,1.92
321,Fare,PF,2021-10-15 03:56:11,-16.7,-151.0167,80.58,72,20,12.53
322,Missouri City,US,2021-10-15 03:54:13,29.6186,-95.5377,78.94,90,1,0.0
323,Hovd,MN,2021-10-15 03:56:11,48.0056,91.6419,35.69,48,7,3.76
324,Bhavnagar,IN,2021-10-15 03:56:12,21.7667,72.15,84.02,74,1,6.91
325,Hami,CN,2021-10-15 03:56:12,42.8,93.45,54.16,24,1,4.88
326,Ojinaga,MX,2021-10-15 03:56:13,29.5667,-104.4167,78.42,25,1,3.44
327,Saint Anthony,US,2021-10-15 03:56:13,45.0205,-93.218,48.13,77,1,0.0
328,Pavlodar,KZ,2021-10-15 03:56:14,52.3,76.95,39.0,81,0,11.18
329,Muzhi,RU,2021-10-15 03:56:14,65.3667,64.6667,43.21,93,100,5.93
330,Le Port,RE,2021-10-15 03:56:15,-20.9373,55.2919,79.9,78,4,5.19
331,Umm Lajj,SA,2021-10-15 03:55:32,25.0213,37.2685,84.15,55,0,7.36
332,Acapulco,MX,2021-10-15 03:52:53,16.8634,-99.8901,81.45,84,72,3.31
333,Vernon,CA,2021-10-15 03:56:15,50.2581,-119.2691,48.29,72,100,1.14
334,Jishui,CN,2021-10-15 03:56:16,33.7333,115.4,61.41,77,100,9.86
335,Klaksvik,FO,2021-10-15 03:56:16,62.2266,-6.589,45.52,68,99,25.46
336,Concordia,AR,2021-10-15 03:56:17,-31.393,-58.0209,59.79,72,56,21.0
337,Ambon,ID,2021-10-15 03:56:17,-3.6954,128.1814,87.94,79,40,6.91
338,Tambura,SS,2021-10-15 03:56:18,5.6,27.4667,68.34,97,20,1.9
339,Kaa-Khem,RU,2021-10-15 03:56:18,51.6833,94.7333,34.88,45,4,2.98
340,Talnakh,RU,2021-10-15 03:56:18,69.4865,88.3972,26.89,96,100,13.35
341,Nouadhibou,MR,2021-10-15 03:56:19,20.931,-17.0347,67.98,88,58,13.8
342,Kruisfontein,ZA,2021-10-15 03:56:19,-34.0033,24.7314,58.89,88,90,4.52
343,Vila Velha,BR,2021-10-15 03:56:20,-20.3297,-40.2925,76.95,83,20,8.05
344,Batagay-Alyta,RU,2021-10-15 03:56:20,67.8006,130.4114,16.27,67,68,2.17
345,Rio Cuarto,AR,2021-10-15 03:56:21,-33.1307,-64.3499,39.83,67,88,8.12
346,Nganjuk,ID,2021-10-15 03:56:21,-7.6051,111.9035,95.65,34,84,4.25
347,Spring Valley,US,2021-10-15 03:56:21,36.108,-115.245,63.41,32,0,1.01
348,Lamont,US,2021-10-15 03:56:22,35.2597,-118.9143,65.71,37,0,0.98
349,Tezu,IN,2021-10-15 03:56:22,27.9167,96.1667,91.22,43,18,3.53
350,Gushikawa,JP,2021-10-15 03:56:23,26.3544,127.8686,85.23,68,100,11.27
351,Ahipara,NZ,2021-10-15 03:56:23,-35.1667,173.1667,59.54,53,0,6.93
352,Erenhot,CN,2021-10-15 03:56:23,43.6475,111.9767,33.17,19,7,13.44
353,Pella,RU,2021-10-15 03:55:24,59.7775,30.8181,40.03,85,28,6.73
354,Surskoye,RU,2021-10-15 03:56:24,54.4821,46.7214,47.3,69,100,17.67
355,Aquiraz,BR,2021-10-15 03:56:24,-3.9014,-38.3911,81.18,85,14,13.78
356,Kollo,NE,2021-10-15 03:56:25,13.3043,2.339,84.63,33,11,8.88
357,Ternate,ID,2021-10-15 03:56:25,0.8,127.4,86.0,69,47,9.1
358,Erie,US,2021-10-15 03:56:25,42.7667,-78.6664,71.08,86,100,3.0
359,Toledo,ES,2021-10-15 03:56:26,39.8333,-4.0,64.11,46,100,1.72
360,Noumea,NC,2021-10-15 03:55:35,-22.2763,166.4572,80.58,68,63,16.44
361,Parati,BR,2021-10-15 03:56:26,-23.2178,-44.7131,72.95,92,78,3.51
362,Yuncheng,CN,2021-10-15 03:56:27,35.0231,110.9928,55.27,67,100,6.73
363,Talaya,RU,2021-10-15 03:56:27,61.3833,152.75,15.24,80,99,7.16
364,Moose Factory,CA,2021-10-15 03:56:27,51.2585,-80.6094,60.8,88,40,5.75
365,San Pedro De Macoris,DO,2021-10-15 03:56:28,18.4616,-69.2972,82.53,82,100,3.47
366,Frederico Westphalen,BR,2021-10-15 03:56:28,-27.3592,-53.3944,67.46,94,91,9.8
367,Wanning,CN,2021-10-15 03:56:29,18.8003,110.3967,81.14,84,99,6.82
368,Pontianak,ID,2021-10-15 03:56:29,-0.0333,109.3333,85.98,74,20,4.61
369,Santa Vitoria Do Palmar,BR,2021-10-15 03:56:30,-33.5189,-53.3681,60.96,92,100,4.7
370,Muravlenko,RU,2021-10-15 03:56:30,63.7898,74.523,41.58,89,100,14.58
371,Kayes,ML,2021-10-15 03:56:30,14.0,-11.0,78.71,51,25,2.59
372,Srednekolymsk,RU,2021-10-15 03:56:31,67.45,153.6833,17.49,90,90,2.46
373,Mizan Teferi,ET,2021-10-15 03:56:31,6.9833,35.5833,60.96,86,11,3.29
374,Opuwo,NA,2021-10-15 03:56:32,-18.0607,13.84,63.81,44,0,2.15
375,Peru,US,2021-10-15 03:56:32,40.7537,-86.0689,65.66,95,100,1.43
376,Zhigansk,RU,2021-10-15 03:56:32,66.7697,123.3711,15.8,88,79,4.7
377,Torbay,CA,2021-10-15 03:56:33,47.6666,-52.7314,48.58,95,90,26.46
378,Hualmay,PE,2021-10-15 03:56:33,-11.0964,-77.6139,62.42,87,100,8.23
379,Virarajendrapet,IN,2021-10-15 03:56:34,12.2,75.8,75.43,78,95,1.77
380,Venustiano Carranza,MX,2021-10-15 03:56:34,19.43,-99.0992,70.14,56,56,13.0
381,Ihosy,MG,2021-10-15 03:56:34,-22.4,46.1167,64.56,74,84,7.43
382,Puerto Escondido,MX,2021-10-15 03:56:35,15.85,-97.0667,80.51,86,24,3.89
383,Centralia,US,2021-10-15 03:55:21,46.7162,-122.9543,54.05,84,90,5.75
384,Adre,TD,2021-10-15 03:56:35,13.4667,22.2,73.15,79,26,2.75
385,Inhambane,MZ,2021-10-15 03:56:36,-23.865,35.3833,75.18,94,75,5.99
386,Cairns,AU,2021-10-15 03:53:15,-16.9167,145.7667,88.07,61,100,10.36
387,Mbanza-Ngungu,CD,2021-10-15 03:56:36,-5.25,14.8667,68.83,89,72,3.89
388,Semey,KZ,2021-10-15 03:56:37,50.4111,80.2275,34.02,100,90,4.47
389,Foundiougne,SN,2021-10-15 03:56:37,14.1333,-16.4667,80.65,73,2,5.95
390,Aykhal,RU,2021-10-15 03:56:37,66.0,111.5,13.01,82,48,14.67
391,Abonnema,NG,2021-10-15 03:56:38,4.7084,6.7931,75.78,94,36,1.72
392,Ayorou,NE,2021-10-15 03:56:38,14.7308,0.9174,85.37,26,5,8.39
393,Krasnyy Chikoy,RU,2021-10-15 03:56:38,50.3643,108.7512,23.16,51,75,14.34
394,Bajil,YE,2021-10-15 03:56:39,15.0584,43.2851,84.2,63,14,0.63
395,Alibag,IN,2021-10-15 03:55:57,18.6411,72.8792,89.58,67,56,4.92
396,Tumarbong,PH,2021-10-15 03:56:39,10.3766,119.4579,83.46,73,100,3.91
397,La Palma,US,2021-10-15 03:56:40,33.8464,-118.0467,71.11,51,1,0.0
398,Vila Franca Do Campo,PT,2021-10-15 03:56:40,37.7167,-25.4333,72.01,96,100,18.01
399,Zhuhai,CN,2021-10-15 03:56:40,22.2769,113.5678,81.72,83,40,14.97
400,Atar,MR,2021-10-15 03:56:41,20.5169,-13.0499,82.9,19,8,11.9
401,Lazarev,RU,2021-10-15 03:56:41,52.225,141.5131,37.35,86,100,27.49
402,Port Macquarie,AU,2021-10-15 03:56:42,-31.4333,152.9167,80.89,22,0,21.85
403,Karratha,AU,2021-10-15 03:56:42,-20.7377,116.8463,87.71,33,0,9.66
404,Hambantota,LK,2021-10-15 03:56:42,6.1241,81.1185,84.54,89,20,11.5
405,Codrington,AU,2021-10-15 03:56:43,-38.2667,141.9667,54.28,86,100,23.09
406,Borogontsy,RU,2021-10-15 03:56:43,62.6683,131.1683,23.94,61,59,5.75
407,Srivardhan,IN,2021-10-15 03:56:44,18.0333,73.0167,85.03,64,72,3.78
408,Temyasovo,RU,2021-10-15 03:56:44,52.9933,58.1014,30.56,67,82,4.83
409,Anadyr,RU,2021-10-15 03:56:44,64.75,177.4833,19.9,79,0,6.71
410,Muhos,FI,2021-10-15 03:56:45,64.808,25.9931,46.18,87,100,13.6
411,Port Keats,AU,2021-10-15 03:56:45,-14.25,129.55,93.52,42,96,12.37
412,Sola,VU,2021-10-15 03:56:46,-13.8833,167.55,84.87,74,75,0.0
413,Tabas,IR,2021-10-15 03:56:46,33.5959,56.9244,73.67,11,0,3.96
414,Soller,ES,2021-10-15 03:56:46,39.7662,2.7152,57.04,84,0,3.33
415,Celestun,MX,2021-10-15 03:56:47,20.8667,-90.4,79.9,81,100,13.18
416,Guanhaes,BR,2021-10-15 03:56:47,-18.775,-42.9325,66.7,94,100,3.62
417,Eyrarbakki,IS,2021-10-15 03:56:47,63.863,-21.1481,44.65,79,82,20.38
418,Mount Pleasant,US,2021-10-15 03:55:24,32.7941,-79.8626,71.98,95,40,1.01
419,Boulder,US,2021-10-15 03:56:48,40.0833,-105.3505,32.31,86,75,0.0
420,Sangar,RU,2021-10-15 03:56:48,63.9242,127.4739,21.87,74,68,6.46
421,Visnes,NO,2021-10-15 03:56:49,59.3556,5.2242,50.83,71,40,35.68
422,Yumen,CN,2021-10-15 03:56:49,40.2833,97.2,50.76,28,67,14.38
423,Pizarro,CO,2021-10-15 03:56:50,4.9533,-77.366,77.0,90,96,4.27
424,Caucaia,BR,2021-10-15 03:56:50,-3.7361,-38.6531,81.03,76,40,13.8
425,Roros,NO,2021-10-15 03:56:50,62.5747,11.3842,35.44,80,20,19.57
426,Coahuayana,MX,2021-10-15 03:56:51,18.7333,-103.6833,76.64,90,11,2.44
427,Caravelas,BR,2021-10-15 03:56:51,-17.7125,-39.2481,76.05,90,95,7.7
428,Awbari,LY,2021-10-15 03:56:52,26.5921,12.7805,65.43,45,0,10.25
429,Sioux Lookout,CA,2021-10-15 03:56:51,50.1001,-91.917,46.47,87,90,13.8
430,Langxiang,CN,2021-10-15 03:56:52,46.95,128.8833,48.42,26,0,3.67
431,Zelenoborskiy,RU,2021-10-15 03:56:52,66.845,32.3622,41.45,87,100,17.63
432,Naze,JP,2021-10-15 03:56:53,28.3667,129.4833,83.32,75,20,7.0
433,Moerai,PF,2021-10-15 03:56:53,-22.4333,-151.3333,76.93,76,4,3.74
434,Broome,US,2021-10-15 03:56:54,42.2506,-75.833,64.63,74,74,2.57
435,Okha,RU,2021-10-15 03:56:54,53.5739,142.9478,38.44,73,100,21.32
436,Vestmanna,FO,2021-10-15 03:56:54,62.1564,-7.1664,43.72,76,75,25.32
437,San Pedro,PH,2021-10-15 03:56:55,14.35,121.0167,88.83,66,40,5.75
438,Viedma,AR,2021-10-15 03:56:55,-40.8135,-62.9967,42.22,79,4,4.81
439,Vila,PT,2021-10-15 03:56:56,42.0304,-8.1588,50.32,54,27,2.06
440,Saint-Joseph,RE,2021-10-15 03:56:56,-21.3667,55.6167,78.48,77,24,9.06
441,Qianan,CN,2021-10-15 03:56:56,44.9932,124.0581,48.33,28,62,22.44
442,Meadow Lake,US,2021-10-15 03:56:57,34.8014,-106.5436,53.96,34,1,14.43
443,Alatri,IT,2021-10-15 03:56:57,41.7306,13.3402,46.94,58,42,1.01
444,Muros,ES,2021-10-15 03:56:57,42.7762,-9.0603,59.85,75,3,3.0
445,Liberia,LR,2021-10-15 03:56:58,6.5,-9.5,72.36,99,98,1.43
446,Pacific Grove,US,2021-10-15 03:56:58,36.6177,-121.9166,64.24,66,0,1.01
447,Orumiyeh,IR,2021-10-15 03:56:58,37.5527,45.0761,51.35,62,40,9.22
448,Ape,LV,2021-10-15 03:56:59,57.5393,26.6929,37.71,87,88,10.8
449,Amapa,BR,2021-10-15 03:56:59,1.0,-52.0,70.05,86,25,3.09
450,Saint-Ambroise,CA,2021-10-15 03:57:00,48.5501,-71.3324,57.69,88,99,5.75
451,Kismayo,SO,2021-10-15 03:57:00,-0.3582,42.5454,79.48,76,87,12.44
452,Svetlogorsk,BY,2021-10-15 03:57:01,52.6333,29.7333,34.93,85,42,7.83
453,Jalu,LY,2021-10-15 03:57:01,29.0331,21.5482,67.5,63,1,8.68
454,Isangel,VU,2021-10-15 03:57:02,-19.55,169.2667,80.71,83,75,6.91
455,Te Karaka,NZ,2021-10-15 03:57:02,-38.4654,177.8679,57.54,60,86,3.36
456,Vestmannaeyjar,IS,2021-10-15 03:57:02,63.4427,-20.2734,44.8,71,49,23.4
457,Snyder,US,2021-10-15 03:57:03,32.7179,-100.9176,70.14,28,1,4.61
458,Menongue,AO,2021-10-15 03:57:03,-14.6585,17.691,60.08,32,5,4.09
459,Oistins,BB,2021-10-15 03:57:04,13.0667,-59.5333,80.69,83,40,14.97
460,Seinajoki,FI,2021-10-15 03:57:04,62.7945,22.8282,49.6,76,90,7.0
461,Vuktyl,RU,2021-10-15 03:57:05,63.8567,57.3094,39.97,82,100,9.69
462,Porto Velho,BR,2021-10-15 03:57:05,-8.7619,-63.9039,78.85,89,0,3.44
463,Andenes,NO,2021-10-15 03:57:05,69.3143,16.1194,37.38,93,20,14.97
464,Tokuyama,JP,2021-10-15 03:57:06,34.05,131.8167,76.68,56,0,4.5
465,Sooke,CA,2021-10-15 03:57:06,48.3746,-123.7276,52.56,96,100,3.44
466,Benjamin Constant,BR,2021-10-15 03:57:07,-4.3831,-70.0311,75.33,83,21,2.98
467,Sulmona,IT,2021-10-15 03:57:07,42.0479,13.9291,49.19,89,52,5.35
468,Tokmak,UA,2021-10-15 03:57:08,47.2514,35.7058,43.25,71,96,6.35
469,Tshane,BW,2021-10-15 03:57:08,-24.0196,21.8684,64.44,21,7,7.7
470,Abu Kamal,SY,2021-10-15 03:57:08,34.4506,40.9171,76.75,37,2,7.14
471,Mabaruma,GY,2021-10-15 03:57:09,8.2,-59.7833,75.81,94,79,2.39
472,Buchanan,LR,2021-10-15 03:57:09,5.8808,-10.0467,74.93,96,100,4.9
473,Ferme-Neuve,CA,2021-10-15 03:57:09,46.7001,-75.4493,60.58,98,100,2.93
474,Mehamn,NO,2021-10-15 03:57:10,71.0357,27.8492,35.78,98,100,5.35
475,Lebedinyy,RU,2021-10-15 03:57:10,58.5167,125.5167,16.59,86,100,9.42
476,Yatou,CN,2021-10-15 03:57:11,37.15,122.3833,68.79,56,42,14.9
477,Huntingdon,GB,2021-10-15 03:57:11,52.3305,-0.1865,55.27,88,100,5.01
478,Araguaina,BR,2021-10-15 03:57:11,-7.1911,-48.2072,81.0,58,48,1.1
479,Sawtell,AU,2021-10-15 03:57:12,-30.3833,153.1,84.22,22,0,18.41
480,Estelle,US,2021-10-15 03:57:12,29.8458,-90.1067,80.01,78,100,8.01
481,Dovolnoye,RU,2021-10-15 03:57:13,54.4958,79.6671,41.16,75,7,6.08
482,Aklavik,CA,2021-10-15 03:57:13,68.2191,-135.0107,27.43,93,86,4.43
483,Lima,PE,2021-10-15 03:57:14,-12.0432,-77.0282,60.91,83,75,13.8
484,Handan,CN,2021-10-15 03:57:14,36.6006,114.4678,66.94,49,100,3.06
485,Linhares,BR,2021-10-15 03:57:14,-19.3911,-40.0722,72.54,96,77,2.95
486,Praia Da Vitoria,PT,2021-10-15 03:57:15,38.7333,-27.0667,71.85,94,40,5.59
487,Bujaru,BR,2021-10-15 03:57:15,-1.515,-48.0447,77.02,91,45,2.1
488,Biak,ID,2021-10-15 03:57:16,-0.9131,122.8766,85.05,66,93,2.37
489,Nuuk,GL,2021-10-15 03:57:16,64.1835,-51.7216,34.88,100,100,8.99
490,Buarcos,PT,2021-10-15 03:57:16,40.166,-8.8768,60.57,74,55,1.99
491,Cuamba,MZ,2021-10-15 03:57:17,-14.8031,36.5372,74.82,63,23,5.59
492,Takoradi,GH,2021-10-15 03:57:17,4.8845,-1.7554,77.18,90,66,5.75
493,Beni,CD,2021-10-15 03:57:18,0.5,29.4667,60.33,99,24,3.24
494,Mareeba,AU,2021-10-15 03:57:18,-17.0,145.4333,83.44,69,100,4.25
495,Bambanglipuro,ID,2021-10-15 03:57:18,-7.95,110.2833,83.73,60,94,10.47
496,Vermilion,US,2021-10-15 03:57:19,40.1667,-87.7506,62.56,95,90,0.0
497,Kapuskasing,CA,2021-10-15 03:55:37,49.4169,-82.4331,59.09,82,75,8.05
498,Prince Rupert,CA,2021-10-15 03:52:38,54.3161,-130.3201,50.09,91,90,6.91
499,Vitim,RU,2021-10-15 03:57:20,59.4511,112.5578,25.02,71,100,8.08
500,Martil,MA,2021-10-15 03:57:20,35.6166,-5.2752,68.07,94,39,3.44
501,Sayyan,YE,2021-10-15 03:57:20,15.1718,44.3244,56.07,29,41,5.53
502,Artemisa,CU,2021-10-15 03:57:21,22.814,-82.7561,73.27,87,19,6.15
503,Mpulungu,ZM,2021-10-15 03:57:21,-8.7623,31.1141,74.48,68,18,6.06
504,Tiznit,MA,2021-10-15 03:57:21,29.5833,-9.5,67.71,44,3,3.56
505,Enshi,CN,2021-10-15 03:57:22,30.3,109.4833,63.43,96,100,2.86
506,Kifri,IQ,2021-10-15 03:57:22,34.6959,44.9661,84.0,21,53,5.79
507,Buala,SB,2021-10-15 03:57:23,-8.145,159.5921,84.24,72,98,5.14
508,Amazar,RU,2021-10-15 03:57:23,53.858,120.875,25.7,36,100,13.13
509,Voyvozh,RU,2021-10-15 03:57:24,62.892,54.9635,38.37,79,100,7.56
510,Storforshei,NO,2021-10-15 03:57:24,66.4043,14.5233,31.78,100,90,2.3
511,Chizhou,CN,2021-10-15 03:57:25,30.6578,117.4831,62.83,93,100,5.91
512,Sijunjung,ID,2021-10-15 03:57:25,-0.6876,100.9537,90.45,47,99,1.36
513,Cascais,PT,2021-10-15 03:57:25,38.6979,-9.4215,66.96,46,100,1.99
514,Kasama,ZM,2021-10-15 03:57:26,-10.2129,31.1808,65.66,66,51,4.81
515,Chernyshevskiy,RU,2021-10-15 03:57:26,63.0128,112.4714,22.42,57,46,8.32
516,Lower Hutt,NZ,2021-10-15 03:53:12,-41.2167,174.9167,60.03,70,4,19.57
517,Nelson Bay,AU,2021-10-15 03:57:27,-32.7167,152.15,76.75,36,20,4.0
518,Clifton,US,2021-10-15 03:57:28,40.8584,-74.1638,67.62,88,86,2.89
519,Mount Gambier,AU,2021-10-15 03:57:28,-37.8333,140.7667,53.51,82,75,18.41
520,Almeria,ES,2021-10-15 03:57:29,37.1667,-2.3333,59.14,85,51,1.25
521,Oksfjord,NO,2021-10-15 03:57:29,70.2396,22.3479,35.01,98,100,2.37
522,Fortuna,US,2021-10-15 03:57:29,40.5982,-124.1573,55.47,90,1,3.44
523,Shingu,JP,2021-10-15 03:57:30,33.7333,135.9833,79.79,69,3,5.21
524,Rambha,IN,2021-10-15 03:57:30,19.5167,85.1,83.59,82,100,12.8
525,Payson,US,2021-10-15 03:57:31,40.0444,-111.7321,39.38,86,13,1.57
526,Turochak,RU,2021-10-15 03:57:31,52.2576,87.1224,40.26,61,6,3.89
527,Toyooka,JP,2021-10-15 03:57:32,35.5333,134.8333,75.31,64,20,2.3
528,Herat,AF,2021-10-15 03:57:32,34.5,62.0,61.21,14,30,10.58
529,Patrocinio,BR,2021-10-15 03:57:16,-18.9439,-46.9925,64.72,85,100,4.74
530,Doka,SD,2021-10-15 03:57:33,13.5167,35.7667,72.88,85,6,2.86
531,Dobson,US,2021-10-15 03:57:33,36.3957,-80.7226,70.92,97,98,0.0
532,Naryan-Mar,RU,2021-10-15 03:57:34,67.6713,53.087,34.36,92,25,8.25
533,Antofagasta,CL,2021-10-15 03:56:03,-23.65,-70.4,58.28,83,44,5.93
534,Gat,IL,2021-10-15 03:57:34,31.61,34.7642,73.4,70,53,6.04
535,Maymyo,MM,2021-10-15 03:57:34,22.0333,96.4667,73.63,78,100,4.07
536,Ancud,CL,2021-10-15 03:57:35,-41.8697,-73.8203,43.43,77,52,7.31
537,Eyl,SO,2021-10-15 03:57:35,7.9803,49.8164,79.83,75,88,11.36
538,Cidreira,BR,2021-10-15 03:54:01,-30.1811,-50.2056,66.45,98,82,9.86
539,Miyako,JP,2021-10-15 03:57:36,39.6367,141.9525,71.37,58,68,2.39
540,Jaisinghnagar,IN,2021-10-15 03:57:36,23.7,81.3833,79.79,47,79,1.97
541,New Milford,US,2021-10-15 03:57:37,40.9327,-74.0179,68.02,87,84,3.11
542,Minab,IR,2021-10-15 03:57:37,27.1467,57.0801,72.9,12,0,2.3
